SNAPSHOT_TIME;HOST;TABLE_NAME;PART_CNT;ROW_NUM;ROW_PCT;TOTAL_GB;MEM_PCT;MAIN_GB;DELTA_GB;DRAM_GB;PMEM_GB;MERGES;LOADED;DISK_GB;PAGE_COUNT
2021/08/30 23:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166027;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00; -2;PARTIALLY;      0.01;       626
2021/08/30 23:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00; -3;PARTIALLY;;
2021/08/31 00:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23116385; 97.14;      2.11; 97.65;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 00:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 00:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166027;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/31 00:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/31 01:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23117190; 97.14;      2.11; 97.60;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 01:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 01:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166028;  0.69;      0.01;  0.72;      0.01;      0.00;      0.01;      0.00;  1;PARTIALLY;;
2021/08/31 01:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/31 02:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23118395; 97.14;      2.11; 97.74;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 02:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 02:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166029;  0.69;      0.01;  0.58;      0.01;      0.00;      0.01;      0.00;  3;PARTIALLY;;
2021/08/31 02:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/31 03:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23118963; 97.14;      2.11; 97.74;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 03:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 03:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166031;  0.69;      0.01;  0.58;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/31 03:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/31 04:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23119752; 97.14;      2.11; 97.69;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 04:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 04:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166034;  0.69;      0.01;  0.63;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/31 04:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
