--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SNAPSHOT_TIME      |SAMPLES|PCT  |HOST    |PORT |NM|STATEMENT_HASH                  |THREAD_TYPE|THREAD_STATE            |LOCK_NAME                     |THREAD_METHOD             |THREAD_DETAIL                                                                                                                                                                                                                                                  |DB_USER|APP_NAME |APP_USER    |APP_SOURCE                           |LOCKS_OWNED|CLIENT_IP     |ROOT_STATEMENT_HASH             |
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |JVICENTE    |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |JobBarrier Wait for Jobs      |PlanExecutor calc         |plan18813106@s4hd1prd:30103/pop1 (JEStep2)                                                                                                                                                                                                                     |SAPS4D |ABAP:S4P |JVICENTE    |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18754695@s4hd1prd:30103/pop2 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.146|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.62 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.146|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18877563@s4hd1prd:30103/pop0 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |KEGILBERT   |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |InvIndexJob               |Create Inverted Index (87%)                                                                                                                                                                                                                                    |SAPS4D |ABAP:S4P |JVICENTE    |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |JobBarrier Wait for Jobs      |PlanExecutor calc         |plan18754776@s4hd1prd:30103/pop1 (JEStep2)                                                                                                                                                                                                                     |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.146|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |KEGILBERT   |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18877563@s4hd1prd:30103/pop1 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |KEGILBERT   |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18877564@s4hd1prd:30103/pop2 (JEEvalPrecond)                                                                                                                                                                                                               |SAPS4D |ABAP:S4P |KEGILBERT   |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18738453@s4hd1prd:30103/pop2 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.62 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:30:00|      1| 2.22|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |InvIndexJob               |Create Inverted Index (31%)                                                                                                                                                                                                                                    |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.146|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|     11|32.35|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PredicateEvaluatorJob     |PredicateEvaluatorJob                                                                                                                                                                                                                                          |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      5| 14.7|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (14%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18656916@s4hd1prd:30103/pop2 (JEEvalPrecond)                                                                                                                                                                                                               |SAPS4D |ABAP:S4P |MMAELLER    |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18666250@s4hd1prd:30103/pop3 (BwPopJoin13)                                                                                                                                                                                                                 |SAPS4D |ABAP:S4P |AVARLITSKIY |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |AVARLITSKIY |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18656915@s4hd1prd:30103/pop0 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |MMAELLER    |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18656915@s4hd1prd:30103/pop1 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |MMAELLER    |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18666249@s4hd1prd:30103/pop2 (JEEvalPrecond)                                                                                                                                                                                                               |SAPS4D |ABAP:S4P |AVARLITSKIY |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |MMAELLER    |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |JobBarrier Wait for Jobs      |PlanExecutor calc         |plan18730481@s4hd1prd:30103/pop2 (JEEvalPrecond)                                                                                                                                                                                                               |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18666248@s4hd1prd:30103/pop0 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |AVARLITSKIY |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18656917@s4hd1prd:30103/pop3 (BwPopJoin13)                                                                                                                                                                                                                 |SAPS4D |ABAP:S4P |MMAELLER    |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |JobBarrier Wait for Jobs      |PlanExecutor calc         |plan18730484@s4hd1prd:30103/pop1 (BwPopAggregateParallel)                                                                                                                                                                                                      |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18621996@s4hd1prd:30103/pop1 (JEStep2)                                                                                                                                                                                                                     |SAPS4D |ABAP:S4P |1400-AUTOLBL|CL_MM_IM_OUTPUT_CALLBACK======CP:336 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18621849@s4hd1prd:30103/pop2 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |1400-AUTOLBL|CL_MM_IM_OUTPUT_CALLBACK======CP:336 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18730480@s4hd1prd:30103/pop1 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18730480@s4hd1prd:30103/pop0 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |1400-AUTOLBL|CL_MM_IM_OUTPUT_CALLBACK======CP:336 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18666248@s4hd1prd:30103/pop1 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |AVARLITSKIY |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.63 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:15:00|      1| 2.94|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |1300-WRAP1E |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|     34|23.77|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PredicateEvaluatorJob     |PredicateEvaluatorJob                                                                                                                                                                                                                                          |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|     16|11.18|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PostExprJob               |PostExprJob                                                                                                                                                                                                                                                    |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      8| 5.59|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (37%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      7| 4.89|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (46%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |VBUENO      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.130|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      6| 4.19|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|SqlExecutor|Job Exec Waiting        |CSPlanExecutorWaitForResult   |ExecutePrepared           |SELECT "SAPCLIENT" , "MATDOCKEY" , "MATERIALDOCUMENT" , "MATERIALDOCUMENTYEAR" , "MATERIALDOCUMENTITEM" , "PURCHASINGDOCUMENT" , "INVENTORYTRANSACTIONTYPE" , "VERSIONFORPRINTINGSLIP" , "CREATIONUSERNAME" , "QUANTITYDEBITCREDITCODE" , "GOODSRECEIPTISMOVEDT|SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      5| 3.49|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |InvIndexJob               |Create Inverted Index (15%)                                                                                                                                                                                                                                    |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_MM_IM_OUTPUT_CALLBACK======CP:336 |           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      5| 3.49|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PredicateEvaluatorJob     |PredicateEvaluatorJob                                                                                                                                                                                                                                          |SAPS4D |ABAP:S4P |VBUENO      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.130|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      3| 2.09|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (38%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      2| 1.39|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (47%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |VBUENO      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.130|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      2| 1.39|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (19%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      2| 1.39|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |WorkerJob                 |worker H4P::SAPS4D:MATDOCen (23%)                                                                                                                                                                                                                              |SAPS4D |ABAP:S4P |VBUENO      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.130|7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 33% done, threadgroup 3                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18397801@s4hd1prd:30103/pop1 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |ANUCAL      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 47% done, threadgroup 0                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 49% done, threadgroup 0                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18397974@s4hd1prd:30103/pop3 (BwPopJoin13)                                                                                                                                                                                                                 |SAPS4D |ABAP:S4P |ANUCAL      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 45% done, threadgroup 2                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 46% done, threadgroup 3                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 50% done, threadgroup 3                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Job Exec Waiting        |CSPlanExecutorWaitForResult   |PlanExecutor calc         |plan18459830@s4hd1prd:30103/pop2 (RowPlanOperator)                                                                                                                                                                                                             |SAPS4D |ABAP:S4P |1300-WRAP1E |CL_MM_IM_OUTPUT_CALLBACK======CP:336 |           |10.240.129.50 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 0% done, threadgroup 1                                                                                                                                                                                                                         |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |HashDict worker           |HashDict worker 39% done, threadgroup 0                                                                                                                                                                                                                        |SAPS4D |ABAP:S4P |VMORO       |CL_APOC_OUTPUT_TYPE_CONFIG====CP:314 |           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
|2021/08/30 16:00:00|      1| 0.69|s4hd1prd|30103|an|7e7a8751eb44e4b10d1380c2d2b22216|JobWorker  |Running                 |?                             |PlanExecutor calc         |plan18365397@s4hd1prd:30103/pop0 (BwPopBuildResultParallel)                                                                                                                                                                                                    |SAPS4D |ABAP:S4P |CDAVIS      |CL_FDT_PERSISTENCE============CP:7161|           |10.240.129.61 |7e7a8751eb44e4b10d1380c2d2b22216|
