---------------------------------------------------------------------------------
|PARAMETERS                 |NUM|LAST_TIME          |SOURCE                     |
|'400', '500107232720210001'|  6|2021/08/31 04:00:27|M_EXPENSIVE_STATEMENTS     |
|'400', '500107232620210001'|  6|2021/08/31 03:55:51|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229720210001'|  6|2021/08/31 03:54:38|M_EXPENSIVE_STATEMENTS     |
|'400', '500107232520210001'|  6|2021/08/31 03:52:48|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234220210001'|  6|2021/08/31 03:43:21|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234120210001'|  6|2021/08/31 03:42:55|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234020210001'|  6|2021/08/31 03:41:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107232420210001'|  6|2021/08/31 03:38:22|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228920210001'|  6|2021/08/31 03:38:01|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228820210001'|  6|2021/08/31 03:37:21|M_EXPENSIVE_STATEMENTS     |
|'400', '500107226520210001'|  6|2021/08/31 03:37:09|M_EXPENSIVE_STATEMENTS     |
|'400', '500107232320210001'|  6|2021/08/31 03:35:20|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228720210001'|  6|2021/08/31 03:33:56|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229620210001'|  6|2021/08/31 03:33:03|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228620210001'|  6|2021/08/31 03:31:52|M_EXPENSIVE_STATEMENTS     |
|'400', '500107239320210001'|  6|2021/08/31 04:52:59|M_EXPENSIVE_STATEMENTS     |
|'400', '500107237320210001'|  6|2021/08/31 04:52:26|M_EXPENSIVE_STATEMENTS     |
|'400', '490613784820210001'|  6|2021/08/31 04:50:31|M_EXPENSIVE_STATEMENTS     |
|'400', '490613784720210001'|  6|2021/08/31 04:50:22|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240020210001'|  6|2021/08/31 04:50:16|M_EXPENSIVE_STATEMENTS     |
|'400', '490613784620210001'|  6|2021/08/31 04:50:13|M_EXPENSIVE_STATEMENTS     |
|'400', '500107235220210001'|  6|2021/08/31 04:48:56|M_EXPENSIVE_STATEMENTS     |
|'400', '500107226920210001'|  6|2021/08/31 04:47:39|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238320210001'|  6|2021/08/31 04:47:10|M_EXPENSIVE_STATEMENTS     |
|'400', '500107239220210001'|  6|2021/08/31 04:45:51|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238220210001'|  6|2021/08/31 04:44:14|M_EXPENSIVE_STATEMENTS     |
|'400', '500107239120210001'|  6|2021/08/31 04:43:31|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238120210001'|  6|2021/08/31 04:43:27|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238020210001'|  6|2021/08/31 04:38:05|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236920210001'|  6|2021/08/31 04:37:40|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236820210001'|  6|2021/08/31 04:37:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236720210001'|  6|2021/08/31 04:37:02|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236520210001'|  6|2021/08/31 04:36:47|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236420210001'|  6|2021/08/31 04:36:22|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236320210001'|  6|2021/08/31 04:36:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236220210001'|  6|2021/08/31 04:34:50|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234420210001'|  6|2021/08/31 04:30:15|M_EXPENSIVE_STATEMENTS     |
|'400', '500107236120210001'|  6|2021/08/31 04:22:30|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231520210001'|  6|2021/08/31 02:51:03|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231420210001'|  6|2021/08/31 02:50:48|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231320210001'|  6|2021/08/31 02:50:34|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231220210001'|  6|2021/08/31 02:50:19|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231120210001'|  6|2021/08/31 02:50:05|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231020210001'|  6|2021/08/31 02:49:47|M_EXPENSIVE_STATEMENTS     |
|'400', '500107230920210001'|  6|2021/08/31 02:49:30|M_EXPENSIVE_STATEMENTS     |
|'400', '500107230820210001'|  6|2021/08/31 02:49:10|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229220210001'|  6|2021/08/31 02:47:09|M_EXPENSIVE_STATEMENTS     |
|'400', '500107230720210001'|  6|2021/08/31 02:47:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107230220210001'|  6|2021/08/31 02:43:19|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228220210001'|  6|2021/08/31 02:40:26|M_EXPENSIVE_STATEMENTS     |
|'400', '500107230120210001'|  6|2021/08/31 02:39:44|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229120210001'|  6|2021/08/31 02:34:58|M_EXPENSIVE_STATEMENTS     |
|'400', '500107230020210001'|  6|2021/08/31 02:34:58|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229020210001'|  6|2021/08/31 02:29:30|M_EXPENSIVE_STATEMENTS     |
|'400', '500107227920210001'|  6|2021/08/31 02:27:08|M_EXPENSIVE_STATEMENTS     |
|'400', '490613744720210001'|  6|2021/08/31 02:26:04|M_EXPENSIVE_STATEMENTS     |
|'400', '500107226320210001'|  6|2021/08/31 02:25:23|M_EXPENSIVE_STATEMENTS     |
|'400', '490613744620210001'|  6|2021/08/31 02:24:39|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228120210001'|  6|2021/08/31 02:19:35|M_EXPENSIVE_STATEMENTS     |
|'400', '490613744520210001'|  6|2021/08/31 02:18:28|M_EXPENSIVE_STATEMENTS     |
|'400', '490613744420210001'|  6|2021/08/31 02:17:12|M_EXPENSIVE_STATEMENTS     |
|'400', '500107232220210001'|  6|2021/08/31 03:31:18|M_EXPENSIVE_STATEMENTS     |
|'400', '500107232120210001'|  6|2021/08/31 03:28:58|M_EXPENSIVE_STATEMENTS     |
|'400', '500107233120210001'|  6|2021/08/31 03:28:40|M_EXPENSIVE_STATEMENTS     |
|'400', '500107233020210001'|  6|2021/08/31 03:27:37|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229520210001'|  6|2021/08/31 03:27:33|M_EXPENSIVE_STATEMENTS     |
|'400', '500107214920210001'|  6|2021/08/31 03:25:29|M_EXPENSIVE_STATEMENTS     |
|'400', '490613758020210001'|  6|2021/08/31 03:24:38|M_EXPENSIVE_STATEMENTS     |
|'400', '490613753920210001'|  6|2021/08/31 03:24:16|M_EXPENSIVE_STATEMENTS     |
|'400', '490613753820210001'|  6|2021/08/31 03:23:33|M_EXPENSIVE_STATEMENTS     |
|'400', '490613753720210001'|  6|2021/08/31 03:23:21|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231920210001'|  6|2021/08/31 03:14:56|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231820210001'|  6|2021/08/31 03:14:04|M_EXPENSIVE_STATEMENTS     |
|'400', '500107214820210001'|  6|2021/08/31 03:10:17|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228520210001'|  6|2021/08/31 03:06:28|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228420210001'|  6|2021/08/31 03:05:40|M_EXPENSIVE_STATEMENTS     |
|'400', '490613753520210001'|  6|2021/08/31 03:05:11|M_EXPENSIVE_STATEMENTS     |
|'400', '490613753420210001'|  6|2021/08/31 03:04:36|M_EXPENSIVE_STATEMENTS     |
|'400', '490613753320210001'|  6|2021/08/31 03:04:13|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231720210001'|  6|2021/08/31 03:00:34|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229420210001'|  6|2021/08/31 02:59:49|M_EXPENSIVE_STATEMENTS     |
|'400', '500107231620210001'|  6|2021/08/31 02:57:32|M_EXPENSIVE_STATEMENTS     |
|'400', '500107228320210001'|  6|2021/08/31 02:55:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107229320210001'|  6|2021/08/31 02:54:38|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245420210001'|  6|2021/08/31 06:07:37|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247220210001'|  6|2021/08/31 06:06:49|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247120210001'|  6|2021/08/31 06:06:03|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247020210001'|  6|2021/08/31 06:04:47|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245320210001'|  6|2021/08/31 06:01:57|M_EXPENSIVE_STATEMENTS     |
|'400', '500107246020210001'|  6|2021/08/31 06:01:04|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245220210001'|  6|2021/08/31 05:59:31|M_EXPENSIVE_STATEMENTS     |
|'400', '490613831720210001'|  6|2021/08/31 05:59:23|M_EXPENSIVE_STATEMENTS     |
|'400', '490613831520210001'|  6|2021/08/31 05:59:05|M_EXPENSIVE_STATEMENTS     |
|'400', '490613831420210001'|  6|2021/08/31 05:58:50|M_EXPENSIVE_STATEMENTS     |
|'400', '490613831220210001'|  6|2021/08/31 05:58:43|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245120210001'|  6|2021/08/31 05:57:41|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245020210001'|  6|2021/08/31 05:55:39|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242920210001'|  6|2021/08/31 05:53:24|M_EXPENSIVE_STATEMENTS     |
|'400', '490613826220210001'|  6|2021/08/31 05:46:44|M_EXPENSIVE_STATEMENTS     |
|'400', '490613826120210001'|  6|2021/08/31 05:46:42|M_EXPENSIVE_STATEMENTS     |
|'400', '490613826020210001'|  6|2021/08/31 05:46:32|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243820210001'|  6|2021/08/31 05:43:36|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243720210001'|  6|2021/08/31 05:42:49|M_EXPENSIVE_STATEMENTS     |
|'400', '500107235620210001'|  6|2021/08/31 05:42:32|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243620210001'|  6|2021/08/31 05:42:19|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243520210001'|  6|2021/08/31 05:41:47|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247820210001'|  6|2021/08/31 06:21:51|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245720210001'|  6|2021/08/31 06:20:53|M_EXPENSIVE_STATEMENTS     |
|'400', '500107235920210001'|  6|2021/08/31 06:20:12|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245620210001'|  6|2021/08/31 06:19:26|M_EXPENSIVE_STATEMENTS     |
|'400', '500107252720210001'|  6|2021/08/31 06:19:21|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247720210001'|  6|2021/08/31 06:18:23|M_EXPENSIVE_STATEMENTS     |
|'400', '500107252320210001'|  6|2021/08/31 06:18:11|M_EXPENSIVE_STATEMENTS     |
|'400', '500107252120210001'|  6|2021/08/31 06:17:55|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247620210001'|  6|2021/08/31 06:17:53|M_EXPENSIVE_STATEMENTS     |
|'400', '500107252020210001'|  6|2021/08/31 06:17:38|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247520210001'|  6|2021/08/31 06:17:28|M_EXPENSIVE_STATEMENTS     |
|'400', '490613846220210001'|  6|2021/08/31 06:17:28|M_EXPENSIVE_STATEMENTS     |
|'400', '490613846120210001'|  6|2021/08/31 06:17:23|M_EXPENSIVE_STATEMENTS     |
|'400', '500107251820210001'|  6|2021/08/31 06:17:14|M_EXPENSIVE_STATEMENTS     |
|'400', '500107249220210001'|  6|2021/08/31 06:16:04|M_EXPENSIVE_STATEMENTS     |
|'400', '490613845020210001'|  6|2021/08/31 06:14:08|M_EXPENSIVE_STATEMENTS     |
|'400', '490613842720210001'|  6|2021/08/31 06:13:59|M_EXPENSIVE_STATEMENTS     |
|'400', '490613842520210001'|  6|2021/08/31 06:12:37|M_EXPENSIVE_STATEMENTS     |
|'400', '490613842420210001'|  6|2021/08/31 06:12:33|M_EXPENSIVE_STATEMENTS     |
|'400', '490613842220210001'|  6|2021/08/31 06:12:21|M_EXPENSIVE_STATEMENTS     |
|'400', '490613839120210001'|  6|2021/08/31 06:10:24|M_EXPENSIVE_STATEMENTS     |
|'400', '500107245520210001'|  6|2021/08/31 06:09:54|M_EXPENSIVE_STATEMENTS     |
|'400', '500107247320210001'|  6|2021/08/31 06:07:56|M_EXPENSIVE_STATEMENTS     |
|'400', '500107241920210001'|  6|2021/08/31 05:15:39|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240820210001'|  6|2021/08/31 05:15:25|M_EXPENSIVE_STATEMENTS     |
|'400', '500107241820210001'|  6|2021/08/31 05:14:19|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240720210001'|  6|2021/08/31 05:13:54|M_EXPENSIVE_STATEMENTS     |
|'400', '500107241720210001'|  6|2021/08/31 05:12:50|M_EXPENSIVE_STATEMENTS     |
|'400', '490613801620210001'|  6|2021/08/31 05:11:10|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238920210001'|  6|2021/08/31 05:11:00|M_EXPENSIVE_STATEMENTS     |
|'400', '490613801520210001'|  6|2021/08/31 05:10:51|M_EXPENSIVE_STATEMENTS     |
|'400', '500107237420210001'|  6|2021/08/31 05:10:09|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234620210001'|  6|2021/08/31 05:07:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238820210001'|  6|2021/08/31 05:06:52|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240520210001'|  6|2021/08/31 05:06:46|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234520210001'|  6|2021/08/31 05:04:50|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238720210001'|  6|2021/08/31 04:58:44|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240220210001'|  6|2021/08/31 04:58:36|M_EXPENSIVE_STATEMENTS     |
|'400', '500107239920210001'|  6|2021/08/31 04:58:32|M_EXPENSIVE_STATEMENTS     |
|'400', '500107239820210001'|  6|2021/08/31 04:57:11|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238620210001'|  6|2021/08/31 04:56:55|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238520210001'|  6|2021/08/31 04:56:39|M_EXPENSIVE_STATEMENTS     |
|'400', '490613791820210001'|  6|2021/08/31 04:55:24|M_EXPENSIVE_STATEMENTS     |
|'400', '500107238420210001'|  6|2021/08/31 04:54:00|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240120210001'|  6|2021/08/31 04:53:43|M_EXPENSIVE_STATEMENTS     |
|'400', '500107239420210001'|  6|2021/08/31 04:53:10|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242820210001'|  6|2021/08/31 05:39:36|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243420210001'|  6|2021/08/31 05:39:08|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242720210001'|  6|2021/08/31 05:38:16|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242520210001'|  6|2021/08/31 05:36:32|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243320210001'|  6|2021/08/31 05:34:58|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243220210001'|  6|2021/08/31 05:34:49|M_EXPENSIVE_STATEMENTS     |
|'400', '500107235520210001'|  6|2021/08/31 05:32:45|M_EXPENSIVE_STATEMENTS     |
|'400', '490613810920210001'|  6|2021/08/31 05:32:01|M_EXPENSIVE_STATEMENTS     |
|'400', '490613810820210001'|  6|2021/08/31 05:31:45|M_EXPENSIVE_STATEMENTS     |
|'400', '500107235420210001'|  6|2021/08/31 05:29:07|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242420210001'|  6|2021/08/31 05:28:08|M_EXPENSIVE_STATEMENTS     |
|'400', '500107233320210001'|  6|2021/08/31 05:27:48|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243120210001'|  6|2021/08/31 05:27:32|M_EXPENSIVE_STATEMENTS     |
|'400', '500107243020210001'|  6|2021/08/31 05:27:05|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242320210001'|  6|2021/08/31 05:24:47|M_EXPENSIVE_STATEMENTS     |
|'400', '500107233220210001'|  6|2021/08/31 05:24:29|M_EXPENSIVE_STATEMENTS     |
|'400', '500107237520210001'|  6|2021/08/31 05:24:17|M_EXPENSIVE_STATEMENTS     |
|'400', '500107235320210001'|  6|2021/08/31 05:24:10|M_EXPENSIVE_STATEMENTS     |
|'400', '500107240920210001'|  6|2021/08/31 05:24:05|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242220210001'|  6|2021/08/31 05:22:12|M_EXPENSIVE_STATEMENTS     |
|'400', '500107234720210001'|  6|2021/08/31 05:20:29|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242120210001'|  6|2021/08/31 05:20:09|M_EXPENSIVE_STATEMENTS     |
|'400', '500107242020210001'|  6|2021/08/31 05:17:59|M_EXPENSIVE_STATEMENTS     |
|'400', '500107183620210001'|  3|2021/08/30 18:18:10|M_EXPENSIVE_STATEMENTS     |
|'400', '500107154420210001'|  2|2021/08/30 15:49:15|M_EXPENSIVE_STATEMENTS     |
|'400', '500107251620210016'|  1|2021/08/31 06:17:06|M_SQL_PLAN_CACHE_PARAMETERS|
---------------------------------------------------------------------------------
