SNAPSHOT_TIME;SAMPLES;PCT;HOST;PORT;NM;STATEMENT_HASH;THREAD_TYPE;THREAD_STATE;LOCK_NAME;THREAD_METHOD;THREAD_DETAIL;DB_USER;APP_NAME;APP_USER;APP_SOURCE;LOCKS_OWNED;CLIENT_IP;ROOT_STATEMENT_HASH
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;VMORO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;SDEAN;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1050-FAW5;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;VMORO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      2;  1.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;SDEAN;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;SDEAN;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;SDEAN;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;VMORO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;SDEAN;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1050-FAW5;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1050-FAW5;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:40:00;      1;  0.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;     16; 14.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;     15; 14.01;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      7;  6.54;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;InvIndexJob;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      7;  6.54;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      6;  5.60;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;BwGetValueIdsJob;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      6;  5.60;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;CADEXTER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      5;  4.67;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;CADEXTER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;CADEXTER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      2;  1.86;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;CADEXTER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;VMORO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NMITCHELL;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JVALENCIA;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVALENCIA;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVALENCIA;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:30:00;      1;  0.93;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:20:00;     16; 18.39;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:20:00;     14; 16.09;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:20:00;     13; 14.94;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 13:20:00;      9; 10.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;HashDict worker;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
