---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|HOST|PORT |SERVICE|SCHEMA_NAME|TABLE_NAME      |COLUMN_NAME              |NUM_COLS|NUM_DISTINCT|LENGTH|COMPRESSION|INDEX_TYPE|DATA_TYPE       |ATTRIBUTE_TYPE   |LOADED|PAGEABLE|USED_FOR                            |MEM_TOTAL_MB|MEM_INDEX_MB|MEM_PERS_MB|SCANNED_RECORDS|INDEX_LOOKUPS|LAST_LOAD_TIME     |
|any |30043|any    |SAPABAP1   |ACDOCA          |PRODPER                  |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PRODPER                  |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PROZS_PN                 |       1|           1|     5|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PROZS_PN                 |      32|          -1|     5|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.57|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PROZS_PN                 |       3|           0|     5|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PRZNR                    |       3|           0|    12|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PRZNR                    |       1|           1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PRZNR                    |      32|          -1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSCOPE                   |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSCOPE                   |       3|           0|     2|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSCOPE                   |      32|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSEGMENT                 |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSEGMENT                 |      33|           2|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.65|         0.0|          0|              0|            0|2021/07/12 19:57:47|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSEMPSL                  |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSEMPSL                  |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSEMPSL                  |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSGENR                   |      32|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSGENR                   |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSGENR                   |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSGRNR                   |      32|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSGRNR                   |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSGRNR                   |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL                      |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL                      |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL                      |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL2                     |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL2                     |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL2                     |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL3                     |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL3                     |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSL3                     |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSMENR                   |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSMENR                   |      32|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSMENR                   |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSNKSL                   |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSNKSL                   |      32|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSNKSL                   |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSWENR                   |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PSWENR                   |      32|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |PSWENR                   |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_POSID                 |       3|           0|    24|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_POSID                 |      33|           2|    24|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.65|         0.0|          0|              0|            0|2021/07/12 19:57:47|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_PSPID                 |      33|           2|    24|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.65|         0.0|          0|              0|            0|2021/07/12 19:57:47|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_PSPID                 |       3|           0|    24|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_PSP_PNR               |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_PSP_PNR               |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |PS_PSP_PNR               |      32|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QMNUM                    |       1|           1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QMNUM                    |       3|           0|    12|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QMNUM                    |      32|          -1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QSBVALT                  |      32|          -1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QSBVALT                  |       3|           0|    12|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QSBVALT                  |       1|           1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QSPROCESS                |      32|          -1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QSPROCESS                |       3|           0|    12|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QSPROCESS                |       1|           1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT1                   |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT1                   |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT1                   |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT2                   |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT2                   |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT2                   |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT3                   |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT3                   |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUANT3                   |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT1                   |       3|           0|     3|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT1                   |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT1                   |      32|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT2                   |      32|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT2                   |       3|           0|     3|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT2                   |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT3                   |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT3                   |       3|           0|     3|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |QUNIT3                   |      32|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RACCT                    |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |RACCT                    |      33|        2105|    10|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |     5596.91|      309.55|          0|   134916010321|          494|2021/07/02 14:50:00|
|any |30043|any    |SAPABAP1   |ACDOCA          |RACCT_SENDER             |      29|          -1|    10|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     0|NO      |                                    |        3.34|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RACCT_SENDER             |       2|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         0.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RACCT_SENDER             |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RACCT_SENDER             |       2|        1960|    10|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      422.78|       36.08|          0|              0|            0|2021/07/09 15:15:08|
|any |30043|any    |SAPABAP1   |ACDOCA          |RASSC                    |      21|         320|     6|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      545.95|         0.0|          0|              0|            0|2021/07/09 15:50:24|
|any |30043|any    |SAPABAP1   |ACDOCA          |RASSC                    |       3|           0|     6|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |RASSC                    |       3|         295|     6|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      186.34|       11.38|          0|              0|            0|2021/07/09 15:50:17|
|any |30043|any    |SAPABAP1   |ACDOCA          |RASSC                    |       9|         303|     6|SPARSE     |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      716.15|       17.95|          0|              0|            0|2021/07/09 15:50:16|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBCUR                    |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBCUR                    |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RBCUR                    |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBEST                    |       3|           0|     3|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBEST                    |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBEST                    |      32|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUDGET_PD               |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUDGET_PD               |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUDGET_PD               |      32|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUKRS                   |      10|         342|     4|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |     2758.87|      207.36|          0|    23395305045|          186|2021/07/02 14:49:27|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUKRS                   |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUKRS                   |      23|         343|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |     1077.58|         0.0|          0|     3421441576|            0|2021/07/02 14:50:00|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUSA                    |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |RBUSA                    |      33|           2|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.66|         0.0|          0|              0|            0|2021/07/12 19:57:47|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCCUR                    |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCCUR                    |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCCUR                    |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RCLNT                    |      33|           2|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.66|         0.0|          0|         520642|            0|2021/07/02 14:49:59|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCLNT                    |       3|           0|     3|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/13 14:55:07|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCNTR                    |       6|       33553|    10|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       23.51|         0.0|          0|              0|            0|2021/07/09 15:50:23|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCNTR                    |       4|       17378|    10|SPARSE     |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      121.27|         0.0|          0|              0|            0|2021/07/09 15:50:05|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCNTR                    |      21|       30516|    10|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      379.43|         0.0|          0|              0|            0|2021/07/12 17:03:41|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCNTR                    |       2|           2|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.02|         0.0|          0|              0|            0|2021/07/09 15:50:17|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCNTR                    |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCO_OCUR                 |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCO_OCUR                 |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RCO_OCUR                 |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RDCUR                    |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RDCUR                    |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RDCUR                    |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZG                    |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZG                    |      32|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZG                    |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZJ                    |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZJ                    |      32|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
